SITE,SITE_NUM,NUMBER,X_METERS,Y_METERS,SPECIES_CODE,L1NUM,L1DBH,L2NUM,L2DBH,L3NUM,L3DBH,L4NUM,L4DBH,L5NUM,L5DBH,L6NUM,L6DBH,L7NUM,L7DBH,TOTLDBH,TOTLSTEM,TOTLBA,D1NUM,D1DBH,D2NUM,D2DBH,D3NUM,D3DBH,D4NUM,D4DBH,D5NUM,D5DBH,D6NUM,D6DBH,D7NUM,D7DBH,TOTDDBH,TOTDSTEM,TOTDBA,C1NUM,C1DBH,C2NUM,C2DBH,C3NUM,C3DBH,TOTCDBH,TOTCSTEM,TOTCBA,HEIGHT_1,HEIGHT_2,CANOPY_M,CANOPY2_M,AREAC,COPICE,DEAD,TOT_BIOM,LEAF_BIOM
Sandveld,8,238,30.5,81.5,58,0,0.0,0,0.0,1,9.5,3,0.6,1,3.2,0,0.0,0,0.0,14.64,5,80.53,1,2.5,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.73,2,13.05,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,4.00,4.0,4.0,12.57,0,0,21.34,1.516
Sandveld,8,239,31.5,79.7,58,0,0.0,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.82,1,11.46,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.82,1,11.46,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,2.00,2.5,2.5,4.91,0,0,1.76,0.245
Sandveld,8,241,33,79.5,58,1,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.91,1,2.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.80,1.20,1.5,1.0,1.18,0,0,0.29,0.066
Sandveld,8,242,36,78.8,58,1,4.8,3,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10.50,4,26.50,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.20,1.50,1.5,1.5,1.77,0,0,2.96,0.358
Sandveld,8,243,36,78.5,58,1,4.1,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,7.32,2,21.41,0,0.0,1,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.23,1,3.90,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.00,2.0,2.0,3.14,0,0,3.17,0.377
Sandveld,8,246,31,76.9,58,0,0.0,2,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.37,2,15.92,1,5.7,0,0.0,2,3.8,0,0.0,0,0.0,0,0.0,0,0.0,13.37,3,48.70,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.50,2.0,2.0,3.14,0,0,2.96,0.358
Sandveld,8,247,38.5,77,58,2,3.8,1,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.05,2,26.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.50,2.00,2.0,3.0,4.71,0,0,3.93,0.440
Sandveld,8,248,39.5,79,58,1,2.2,1,3.2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,7.32,4,13.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.50,2.0,1.5,2.36,0,0,1.54,0.223
Sandveld,8,249,39,77,58,1,4.8,0,0.0,2,1.3,0,0.0,0,0.0,0,0.0,0,0.0,7.32,3,20.45,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.18,1,7.96,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.00,2.0,2.0,3.14,0,0,3.04,0.365
Sandveld,8,250,39.5,76.9,58,3,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.91,1,8.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.00,2.0,1.5,2.36,0,0,0.70,0.125
Sandveld,8,251,40,78,58,0,0.0,1,4.8,1,2.2,5,0.6,0,0.0,0,0.0,0,0.0,10.19,7,23.40,1,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.23,1,3.90,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.50,2.5,2.5,4.91,0,0,4.26,0.467
Sandveld,8,252,39.5,69.7,58,1,3.2,1,2.2,1,3.8,2,1.6,0,0.0,0,0.0,0,0.0,12.41,5,27.30,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.50,2.0,2.0,3.14,0,0,4.93,0.520
Sandveld,8,253,38.5,70,58,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.18,1,7.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.80,1.00,1.5,1.5,1.77,0,0,0.65,0.118
Sandveld,8,254,38.5,68.6,58,1,4.8,1,2.5,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0,9.23,5,23.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.00,1.5,1.0,1.18,0,0,3.53,0.407
Sandveld,8,255,38,68.5,58,0,0.0,0,0.0,1,2.5,4,0.6,0,0.0,0,0.0,0,0.0,5.09,5,6.37,2,1.9,1,5.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.55,3,31.51,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.50,1.5,1.5,1.77,0,0,0.77,0.134
Sandveld,8,257,30,66.9,58,0,0.0,1,2.5,1,3.8,1,3.8,0,0.0,0,0.0,0,0.0,10.19,3,28.01,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.18,1,7.96,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.20,2.0,2.5,3.93,0,0,4.48,0.485
Sandveld,8,258,30,66,58,1,4.8,6,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.68,7,18.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.20,1.5,1.5,1.77,0,0,3.01,0.362
Sandveld,8,262,39.5,62.3,58,1,8.0,1,5.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13.69,2,75.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.50,2.50,3.0,3.0,7.07,0,0,12.89,1.049
Sandveld,8,263,39,61.7,58,1,6.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.37,1,31.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.50,1.50,1.5,1.5,1.77,0,0,3.52,0.406
Sandveld,8,264,39,61.3,58,1,9.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.55,1,71.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,2.50,2.0,2.0,3.14,0,0,12.26,1.011
Sandveld,8,266,38,60.5,58,1,8.0,0,0.0,5,0.6,0,0.0,0,0.0,0,0.0,0,0.0,11.14,6,51.33,0,0.0,3,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.55,3,23.87,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.80,3.0,2.0,4.71,0,0,9.96,0.869
Sandveld,8,267,40,60.5,58,2,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.55,1,10.19,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.18,1,7.96,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.50,1.20,1.5,1.0,1.18,0,0,0.97,0.159
Sandveld,8,268,39,58.4,58,0,0.0,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.82,1,11.46,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.18,1,7.96,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,2.00,2.0,2.0,3.14,0,0,1.76,0.245
Sandveld,8,269,39.5,58.4,58,0,0.0,1,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.23,1,3.90,2,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.64,2,22.92,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,1.50,1.0,0.5,0.39,0,0,0.48,0.096
Sandveld,8,270,38,57.7,58,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.82,1,11.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.80,1.80,1.5,1.5,1.77,0,0,1.59,0.228
Sandveld,8,271,37,57.8,58,1,9.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.55,1,71.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.80,3.50,3.5,4.0,11.00,0,0,16.84,1.275
Sandveld,8,272,37.5,57.2,58,0,0.0,0,0.0,1,3.2,1,8.0,0,0.0,0,0.0,0,0.0,11.14,2,57.69,1,1.9,1,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.50,2,4.85,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.50,3.50,3.0,3.0,7.07,0,0,13.73,1.099
Sandveld,8,277,39.5,50,58,1,3.2,1,3.8,1,5.7,0,0.0,0,0.0,0,0.0,0,0.0,12.73,3,45.20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.50,2.50,2.0,1.5,2.36,0,0,7.94,0.736
Sandveld,8,279,38,48.4,58,3,1.9,0,0.0,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,5.73,7,10.50,0,0.0,1,1.9,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,5.73,2,14.32,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.00,1.5,1.5,1.77,0,0,0.84,0.143
Sandveld,8,280,39,47.6,58,0,0.0,0,0.0,1,4.8,1,8.0,8,0.6,0,0.0,0,0.0,17.83,10,70.19,2,3.8,1,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10.19,3,28.01,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,5.00,3.0,3.0,7.07,0,0,23.14,1.608
Sandveld,8,281,38.5,46,58,0,0.0,0,0.0,1,2.2,2,0.3,0,0.0,0,0.0,0,0.0,2.86,3,4.06,1,4.1,1,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.37,2,17.35,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.20,1.5,1.0,1.18,0,0,0.41,0.084
Sandveld,8,282,39,44.3,58,1,1.6,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0,4.77,2,9.95,0,0.0,1,2.2,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,6.05,2,15.36,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,3.00,2.0,2.0,3.14,0,0,2.26,0.294
Sandveld,8,283,38,45.6,58,0,0.0,1,5.4,1,3.8,1,9.5,0,0.0,0,0.0,0,0.0,18.78,3,106.08,1,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.86,1,6.45,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,3.00,3.0,4.0,9.42,0,0,21.10,1.503
Sandveld,8,285,39,43.2,58,1,2.9,0,0.0,2,0.3,0,0.0,1,2.2,0,0.0,0,0.0,5.73,4,10.50,0,0.0,1,3.8,0,0.0,1,2.5,0,0.0,0,0.0,0,0.0,3.82,1,11.46,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,2.0,2.0,3.14,0,0,2.38,0.305
Sandveld,8,286,39.5,42.6,58,0,0.0,3,2.5,2,1.3,0,0.0,0,0.0,0,0.0,0,0.0,10.19,5,17.83,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.18,1,7.96,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,2.50,1.5,1.5,1.77,0,0,3.30,0.388
Sandveld,8,289,38.5,39.8,58,0,0.0,1,2.2,1,1.3,0,0.0,0,0.0,0,0.0,0,0.0,3.50,2,5.17,2,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.18,2,3.98,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.50,1.50,2.0,1.5,2.36,0,0,0.63,0.116
Sandveld,8,316,32.5,8.2,58,1,6.4,1,11.1,2,0.3,0,0.0,0,0.0,0,0.0,0,0.0,18.14,4,129.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,3.0,3.0,7.07,0,0,25.46,1.725
Sandveld,8,317,33,6.1,58,0,0.0,1,5.7,1,14.0,0,0.0,0,0.0,0,0.0,0,0.0,19.74,2,179.85,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.77,1,17.90,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.50,4.50,3.5,3.5,9.62,0,0,50.92,2.862
Sandveld,8,319,35,5.3,58,0,0.0,1,3.5,1,1.6,1,2.9,1,3.2,0,0.0,0,0.0,11.14,4,26.02,3,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.64,3,15.28,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.50,3.0,3.0,7.07,0,0,6.48,0.634
Sandveld,8,320,38.5,6.6,58,1,1.6,0,0.0,0,0.0,1,14.6,0,0.0,0,0.0,0,0.0,16.23,2,170.38,0,0.0,2,3.2,1,6.4,0,0.0,0,0.0,0,0.0,0,0.0,12.73,3,47.75,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.50,4.50,5.0,6.0,23.56,0,0,48.39,2.757
Sandveld,8,321,39,3.6,58,0,0.0,4,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.55,4,1.27,4,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12.73,4,31.83,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,0.80,2.0,2.0,3.14,0,0,0.09,0.029
Sandveld,8,334,47,21.7,58,1,7.0,0,0.0,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,10.82,7,40.43,0,0.0,1,7.0,2,4.8,0,0.0,0,0.0,0,0.0,0,0.0,16.55,3,74.33,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,2.5,2.5,4.91,0,0,8.49,0.773
Sandveld,8,339,49,35.8,58,0,0.0,1,2.9,5,0.6,0,0.0,0,0.0,0,0.0,0,0.0,6.05,6,8.04,2,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.64,2,22.92,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.00,1.5,1.5,1.77,0,0,1.26,0.192
Sandveld,8,340,49,37.4,58,1,7.0,0,0.0,4,2.5,3,0.3,0,0.0,0,0.0,0,0.0,18.14,8,59.13,0,0.0,2,6.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12.73,2,63.66,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.50,2.5,2.5,4.91,0,0,14.05,1.117
Sandveld,8,341,49.5,38.3,58,0,0.0,0,0.0,2,2.2,3,0.3,0,0.0,0,0.0,0,0.0,5.41,5,8.04,2,3.8,1,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10.19,3,28.01,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.00,1.5,1.5,1.77,0,0,1.26,0.192
Sandveld,8,342,49,40,58,0,0.0,2,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.64,2,22.92,2,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.00,2,19.26,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,1.80,2.5,2.0,3.93,0,0,3.07,0.367
Sandveld,8,343,48.5,41,58,1,11.1,2,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.32,3,101.46,0,0.0,0,0.0,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,3.82,1,11.46,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.50,3.50,2.0,2.0,3.14,0,0,23.40,1.622
Sandveld,8,344,47,40.3,58,0,0.0,0,0.0,0,0.0,1,11.1,3,0.3,0,0.0,0,0.0,12.10,4,97.72,1,4.8,3,1.6,1,6.4,0,0.0,0,0.0,0,0.0,0,0.0,15.92,5,55.70,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,5.00,3.0,3.0,7.07,0,0,31.62,2.021
Sandveld,8,345,46,40.5,58,1,9.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.55,1,71.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.80,3.00,2.0,2.0,3.14,0,0,14.56,1.147
Sandveld,8,346,45.5,41.9,58,0,0.0,2,3.2,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,7.32,3,16.63,2,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.55,2,35.81,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.50,2.00,1.5,2.0,2.36,0,0,2.50,0.317
Sandveld,8,347,46.5,41.7,58,0,0.0,2,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.00,2,19.26,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.95,1,0.72,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.50,2.00,1.0,1.0,0.79,0,0,2.87,0.350
Sandveld,8,348,47,42.8,58,0,0.0,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.95,3,0.24,1,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.59,1,1.99,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,0.50,0.8,0.5,0.31,0,0,0.01,0.007
Sandveld,8,349,41,42.1,58,0,0.0,1,3.8,1,11.1,0,0.0,0,0.0,0,0.0,0,0.0,14.96,2,108.94,3,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10.50,3,28.89,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.50,3.50,2.5,2.5,4.91,0,0,25.02,1.703
Sandveld,8,350,40.5,43,58,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.77,1,17.90,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.30,3.00,2.0,1.5,2.36,0,0,3.93,0.441
Sandveld,8,351,40,44.7,58,1,3.8,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.59,2,29.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,2.00,1.5,1.5,1.77,0,0,4.28,0.469
Sandveld,8,352,40,46.1,58,0,0.0,1,2.5,1,6.4,0,0.0,0,0.0,0,0.0,0,0.0,8.91,2,36.92,2,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.73,2,12.89,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.50,4.00,2.5,3.0,5.89,0,0,10.22,0.886
Sandveld,8,353,42,46.4,58,0,0.0,0,0.0,1,2.5,0,0.0,0,0.0,0,0.0,0,0.0,2.55,1,5.09,3,1.3,1,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.73,4,6.68,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.20,2.00,1.0,0.8,0.63,0,0,0.82,0.140
Sandveld,8,354,43,47,58,0,0.0,0,0.0,2,2.9,1,3.5,0,0.0,0,0.0,0,0.0,9.23,3,22.52,2,2.2,1,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.05,3,9.79,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,1.80,2.0,2.0,3.14,0,0,3.02,0.363
Sandveld,8,355,44,46.1,58,0,0.0,3,1.6,1,1.9,1,3.2,2,0.3,0,0.0,0,0.0,10.50,7,16.95,3,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.73,3,8.59,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.50,2.0,2.0,3.14,0,0,3.14,0.374
Sandveld,8,356,48,46.7,58,0,0.0,0,0.0,1,1.0,1,5.7,0,0.0,0,0.0,0,0.0,6.68,2,26.50,1,6.4,2,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10.19,3,37.56,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.50,3.0,3.0,7.07,0,0,6.59,0.642
Sandveld,8,357,47.5,47,58,1,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.50,1,9.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.80,2.00,1.0,1.0,0.79,0,0,1.49,0.217
Sandveld,8,358,48,47.4,58,0,0.0,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.95,3,0.24,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.82,1,11.46,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,0.50,1.0,1.0,0.79,0,0,0.01,0.007
Sandveld,8,359,48,47.5,58,0,0.0,4,0.3,1,5.1,0,0.0,0,0.0,0,0.0,0,0.0,6.37,5,20.69,1,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.86,1,6.45,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.50,2.0,2.0,3.14,0,0,5.21,0.542
Sandveld,8,360,46,47.9,58,4,0.3,0,0.0,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,8.28,2,50.05,0,0.0,1,4.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.14,1,13.45,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.50,1.5,2.0,2.36,0,0,12.01,0.996
Sandveld,8,361,46,48.4,58,0,0.0,1,1.6,0,0.0,4,0.3,0,0.0,0,0.0,0,0.0,2.86,5,2.31,3,1.9,0,0.0,1,2.5,0,0.0,0,0.0,0,0.0,0,0.0,8.28,4,13.69,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,1.50,0.5,0.5,0.20,0,0,0.30,0.067
Sandveld,8,362,47,48.5,58,3,0.3,0,0.0,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,4.14,2,11.70,0,0.0,2,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.73,2,12.89,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,3.0,2.5,5.89,0,0,2.63,0.329
Sandveld,8,363,49,48.2,58,0,0.0,0,0.0,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,3.82,1,11.46,1,2.9,1,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.46,2,8.44,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,2.00,2.0,2.0,3.14,0,0,1.76,0.245
Sandveld,8,364,48.5,49.1,58,2,0.6,0,0.0,0,0.0,1,3.8,0,0.0,0,0.0,0,0.0,4.46,2,12.10,0,0.0,2,1.9,1,3.5,0,0.0,0,0.0,0,0.0,0,0.0,7.32,3,15.36,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.00,1.5,2.0,2.36,0,0,2.72,0.336
Sandveld,8,365,49,49.8,58,0,0.0,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.91,3,0.95,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.00,1,38.52,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,0.80,0.8,0.8,0.50,0,0,0.07,0.023
Sandveld,8,366,46,49.9,58,0,0.0,0,0.0,3,0.6,1,4.5,0,0.0,0,0.0,0,0.0,6.37,4,16.55,1,3.8,1,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.73,2,14.32,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,3.50,2.5,2.5,4.91,0,0,4.22,0.464
Sandveld,8,367,45,49.8,58,1,1.3,1,8.9,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0,14.64,3,79.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.50,3.50,2.0,2.0,3.14,0,0,18.53,1.368
Sandveld,8,368,44,49.7,58,0,0.0,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.82,1,11.46,2,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.73,2,12.89,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.50,2.80,1.8,1.5,2.12,0,0,2.42,0.309
Sandveld,8,369,42,47.3,58,0,0.0,2,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.00,2,19.26,1,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.59,1,1.99,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,2.50,1.5,1.5,1.77,0,0,3.55,0.409
Sandveld,8,370,43,51.9,58,0,0.0,0,0.0,1,4.1,0,0.0,0,0.0,0,0.0,0,0.0,4.14,1,13.45,1,1.3,2,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.64,3,17.19,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.50,3.00,2.0,2.0,3.14,0,0,3.00,0.362
